"id","type","name","path","description","status","owner","dependencies","related_entities","evidence","updated_at"
"feature:shared-tsx:fa310986ee","feature","shared.tsx","web/src/features/departments/shared.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","component:cc-notice-tsx:9eefa3dd0b|feature:i18n-tsx:5f76f3f99d","module:src-features-departments:e9185fa2c7|function:summarygrid:6439e96e4b|function:blockedactions:f70b3e170a|function:usetranslatedtablelabels:514d1daedd|function:packeterrornotice:e7d0d034e8|feature:assets-route-tsx:25eecf8a85|feature:finance-route-tsx:abdcdff463|feature:general-dashboard-tsx:1e44e7a581|feature:innovation-route-tsx:5038923502|feature:legal-route-tsx:0c74ab50cd|feature:product-delivery-route-tsx:7a46360823|feature:relationships-route-tsx:28cd4ddddd|feature:sales-route-tsx:935c44c44d|component:cc-notice-tsx:9eefa3dd0b|feature:i18n-tsx:5f76f3f99d|feature:strategy-route-tsx:3c24c6d62c|feature:technology-route-tsx:34eed1e92c|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/features/departments/shared.tsx","2026-05-16T20:51:38.408Z"
"feature:strategy-route-tsx:3c24c6d62c","feature","strategy-route.tsx","web/src/features/departments/strategy-route.tsx","Strategy route feature verified by the existing LUC-727 authenticated browser proof: the signed-in `01 Strategy` overview route rendered the management heading, summary surface, metrics, strategic risks, recent tasks section, and seeded empty-state copy on desktop and mobile through the live `/v1/strategy/context` consumer.","verified","Engineering Delivery Lead","component:cc-data-table-tsx:b40c218327|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96|feature:shared-tsx:fa310986ee","module:src-features-departments:e9185fa2c7|function:formatdate:847d73789f|function:strategyroute:a52fa483a3|document:luc-727-strategy-route-local-proof:4d6242697f|component:cc-data-table-tsx:b40c218327|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96|feature:shared-tsx:fa310986ee|task:luc-1097-trading-operation-asjsonarray-doc-link:26dda14ec0|task:task:8cf71581bf|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","web/src/features/departments/strategy-route.tsx|docs/planning/luc-727-strategy-route-local-proof.md|.codex/tasks/luc-1099-trading-operation-strategy-route-proof-link.md|docs/ux/evidence/luc-727-strategy-route-local-proof/report.json","2026-05-24T21:19:24.287Z"
"feature:technology-route-tsx:34eed1e92c","feature","technology-route.tsx","web/src/features/departments/technology-route.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","component:cc-data-table-tsx:b40c218327|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96|feature:shared-tsx:fa310986ee","module:src-features-departments:e9185fa2c7|function:technologyroute:39d234a7fe|component:cc-data-table-tsx:b40c218327|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96|feature:shared-tsx:fa310986ee|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/features/departments/technology-route.tsx","2026-05-24T21:32:06.868Z"
"feature:public-home-tsx:649fe0a227","feature","public-home.tsx","web/src/features/public/public-home.tsx","Public home route module verified by LUC-998 frontend browser proof: / rendered the Roost hero, CTA, and footer language selector without runtime errors or responsive overflow on desktop and mobile.","verified","Engineering Delivery Lead","component:cc-button-tsx:dff712debb|feature:i18n-tsx:5f76f3f99d|feature:messages-ts:2ff8f72a93|feature:public-layout-tsx:348c47081e","module:src-features-public:3f4d314667|function:tx:b82a9c769a|function:roostglyph:149d4571ea|function:herotopology:2abb6b4c04|function:statusrail:76dbacfde4|function:publichomeroute:ffaeaa372d|document:luc-998-dashboard-and-public-home-frontend-proof:19fad7a583|component:cc-button-tsx:dff712debb|feature:i18n-tsx:5f76f3f99d|feature:messages-ts:2ff8f72a93|feature:public-layout-tsx:348c47081e|feature:main-tsx:674b8fd24b|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070|task:luc-998-dashboard-and-public-home-frontend-proof:d13d2bb165|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","web/src/features/public/public-home.tsx|docs/planning/luc-998-dashboard-public-home-frontend-proof.md|docs/ux/evidence/luc-998-dashboard-public-home-proof/report.json","2026-05-24T03:55:49.776Z"
"feature:settings-routes-tsx:8e262225e5","feature","settings-routes.tsx","web/src/features/settings/settings-routes.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","route:client-ts:3849b0a7cf|component:cc-button-tsx:dff712debb|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96","module:src-features-settings:4270021409|function:settingrow:3ccfe93462|function:safeconfigkeys:d6716121f9|function:useintegrationsetting:e151b27570|function:statusbadge:be7577db8d|function:integrationcard:7bf160f6ee|function:accountsettingsroute:c66143e842|function:workspacesettingsroute:874be472dc|document:task:914183a1ab|function:mergegoogledrivesecret:3382200622|route:client-ts:3849b0a7cf|component:cc-button-tsx:dff712debb|component:cc-notice-tsx:9eefa3dd0b|feature:use-owner-packet-ts:c11e3fd58c|feature:i18n-tsx:5f76f3f99d|feature:shell-tsx:93958929ba|model:types-ts:1fce583d96|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","web/src/features/settings/settings-routes.tsx","2026-07-02T19:18:52.387Z"
"feature:use-owner-packet-ts:c11e3fd58c","feature","use-owner-packet.ts","web/src/hooks/use-owner-packet.ts","Code feature artifact.","implemented","Engineering Delivery Lead","route:client-ts:3849b0a7cf|route:errors-ts:8936278ba8|feature:i18n-tsx:5f76f3f99d|model:types-ts:1fce583d96","module:src-hooks:2cb21552b5|function:useownerpacket:8602fdd2a1|feature:assets-route-tsx:25eecf8a85|feature:finance-route-tsx:abdcdff463|feature:general-dashboard-tsx:1e44e7a581|feature:innovation-route-tsx:5038923502|feature:legal-route-tsx:0c74ab50cd|feature:management-route-tsx:465001c13c|feature:operations-route-tsx:046117caa5|feature:people-agents-route-tsx:b254839db2|feature:product-delivery-route-tsx:7a46360823|feature:relationships-route-tsx:28cd4ddddd|feature:sales-route-tsx:935c44c44d|feature:strategy-route-tsx:3c24c6d62c|feature:technology-route-tsx:34eed1e92c|feature:settings-routes-tsx:8e262225e5|route:client-ts:3849b0a7cf|route:errors-ts:8936278ba8|feature:i18n-tsx:5f76f3f99d|model:types-ts:1fce583d96|feature:shell-tsx:93958929ba|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/hooks/use-owner-packet.ts","2026-05-16T20:51:13.677Z"
"feature:i18n-tsx:5f76f3f99d","feature","i18n.tsx","web/src/i18n/i18n.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","feature:locales-ts:74bdca638a|feature:messages-ts:2ff8f72a93","module:src-i18n:fb46196b7d|function:readinitiallocale:06ac42685b|function:interpolate:47d15cc5cb|function:languageprovider:0ddddc0a3b|function:uselanguage:a0595cd49c|function:islocale:445940afa9|route:errors-ts:8936278ba8|feature:auth-pages-tsx:a25a1ef0c5|feature:auth-validation-ts:b6a8f40196|feature:assets-route-tsx:25eecf8a85|feature:department-labels-ts:a3930bf5aa|feature:finance-route-tsx:abdcdff463|feature:general-dashboard-tsx:1e44e7a581|feature:innovation-route-tsx:5038923502|feature:legal-route-tsx:0c74ab50cd|feature:management-route-tsx:465001c13c|feature:operations-route-tsx:046117caa5|feature:people-agents-route-tsx:b254839db2|feature:product-delivery-route-tsx:7a46360823|feature:relationships-route-tsx:28cd4ddddd|feature:sales-route-tsx:935c44c44d|feature:shared-tsx:fa310986ee|feature:strategy-route-tsx:3c24c6d62c|feature:technology-route-tsx:34eed1e92c|feature:public-home-tsx:649fe0a227|feature:settings-routes-tsx:8e262225e5|feature:use-owner-packet-ts:c11e3fd58c|feature:locales-ts:74bdca638a|feature:messages-ts:2ff8f72a93|feature:language-selector-tsx:c6c7d66278|feature:public-layout-tsx:348c47081e|feature:shell-tsx:93958929ba|feature:main-tsx:674b8fd24b|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/i18n/i18n.tsx","2026-05-16T20:32:22.562Z"
"feature:language-selector-tsx:c6c7d66278","feature","language-selector.tsx","web/src/i18n/language-selector.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","feature:i18n-tsx:5f76f3f99d","module:src-i18n:fb46196b7d|function:languageselector:4dde7de28e|feature:i18n-tsx:5f76f3f99d|feature:public-layout-tsx:348c47081e|feature:shell-tsx:93958929ba|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/i18n/language-selector.tsx","2026-05-24T03:54:29.469Z"
"feature:locales-ts:74bdca638a","feature","locales.ts","web/src/i18n/locales.ts","Code feature artifact.","implemented","Engineering Delivery Lead","","module:src-i18n:fb46196b7d|feature:i18n-tsx:5f76f3f99d|feature:messages-ts:2ff8f72a93|task:project-state:c9626d46bd","web/src/i18n/locales.ts","2026-05-16T20:32:22.563Z"
"feature:messages-ts:2ff8f72a93","feature","messages.ts","web/src/i18n/messages.ts","Code feature artifact.","implemented","Engineering Delivery Lead","feature:locales-ts:74bdca638a","module:src-i18n:fb46196b7d|function:mergegoogledrivesecret:3382200622|feature:public-home-tsx:649fe0a227|feature:i18n-tsx:5f76f3f99d|feature:locales-ts:74bdca638a|feature:public-layout-tsx:348c47081e|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070|task:project-state:c9626d46bd","web/src/i18n/messages.ts","2026-07-02T14:29:59.211Z"
"feature:public-layout-tsx:348c47081e","feature","public-layout.tsx","web/src/layout/public-layout.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","component:cc-button-tsx:dff712debb|feature:i18n-tsx:5f76f3f99d|feature:messages-ts:2ff8f72a93|feature:language-selector-tsx:c6c7d66278","module:src-layout:6b84dabe02|function:tx:72fbe68ca9|function:logomark:1257e8f51d|function:publiclayout:b56cbbe53f|feature:auth-pages-tsx:a25a1ef0c5|feature:public-home-tsx:649fe0a227|component:cc-button-tsx:dff712debb|feature:i18n-tsx:5f76f3f99d|feature:messages-ts:2ff8f72a93|feature:language-selector-tsx:c6c7d66278|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","web/src/layout/public-layout.tsx","2026-05-24T03:55:55.705Z"
"feature:shell-tsx:93958929ba","feature","shell.tsx","web/src/layout/shell.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","feature:app-route-registry-ts:ef4852fcf0|route:client-ts:3849b0a7cf|route:auth-token-ts:f000fc4d3b|component:cc-button-tsx:dff712debb|feature:language-selector-tsx:c6c7d66278|feature:i18n-tsx:5f76f3f99d|model:types-ts:1fce583d96|feature:core-area-data-ts:6641a7b845|feature:use-owner-packet-ts:c11e3fd58c","module:src-layout:6b84dabe02|function:displaydepartmentlabel:0450f1f76c|function:currentareaview:0c9cfec7ed|function:departmentsidebar:3e56ea41f3|function:shell:2ad99cbf04|function:selectworkspace:37d38dc8f2|feature:assets-route-tsx:25eecf8a85|feature:finance-route-tsx:abdcdff463|feature:general-dashboard-tsx:1e44e7a581|feature:innovation-route-tsx:5038923502|feature:legal-route-tsx:0c74ab50cd|feature:management-route-tsx:465001c13c|feature:operations-route-tsx:046117caa5|feature:people-agents-route-tsx:b254839db2|feature:product-delivery-route-tsx:7a46360823|feature:relationships-route-tsx:28cd4ddddd|feature:sales-route-tsx:935c44c44d|feature:strategy-route-tsx:3c24c6d62c|feature:technology-route-tsx:34eed1e92c|feature:settings-routes-tsx:8e262225e5|feature:app-route-registry-ts:ef4852fcf0|route:client-ts:3849b0a7cf|route:auth-token-ts:f000fc4d3b|component:cc-button-tsx:dff712debb|feature:language-selector-tsx:c6c7d66278|feature:i18n-tsx:5f76f3f99d|model:types-ts:1fce583d96|feature:core-area-data-ts:6641a7b845|feature:use-owner-packet-ts:c11e3fd58c|task:luc-3712-architecture-task-link-backfill-for-173-implementation-rows:7fd1216070","web/src/layout/shell.tsx","2026-05-24T21:31:50.451Z"
"feature:main-tsx:674b8fd24b","feature","main.tsx","web/src/main.tsx","Code feature artifact.","implemented","Engineering Delivery Lead","feature:app-route-registry-ts:ef4852fcf0|route:auth-token-ts:f000fc4d3b|feature:auth-pages-tsx:a25a1ef0c5|feature:public-home-tsx:649fe0a227|feature:i18n-tsx:5f76f3f99d|component:cc-route-loading-tsx:920cadd9c7","module:src:13b5974e74|function:lazyroute:ff0557e254|function:currentareakey:19def3c5dd|function:privateroute:2b9220259a|function:app:dc46bd5244|feature:app-route-registry-ts:ef4852fcf0|route:auth-token-ts:f000fc4d3b|feature:auth-pages-tsx:a25a1ef0c5|feature:public-home-tsx:649fe0a227|feature:i18n-tsx:5f76f3f99d|component:cc-route-loading-tsx:920cadd9c7|task:project-state:c9626d46bd|task:task-board:9aaadac0a2","web/src/main.tsx","2026-05-31T23:12:49.355Z"
"function:apikeyprefix:c988a5a737","function","apiKeyPrefix","prisma/seed.ts#apiKeyPrefix","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:ensurecompanyosfoundation:06f8811217","function","ensureCompanyOsFoundation","prisma/seed.ts#ensureCompanyOsFoundation","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:ensureseedoperatingmodel:4c85aad25c","function","ensureSeedOperatingModel","prisma/seed.ts#ensureSeedOperatingModel","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:ensureworkforcefoundation:c5ac12e4f4","function","ensureWorkforceFoundation","prisma/seed.ts#ensureWorkforceFoundation","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:for:8c3b4ea9f9","function","for","prisma/seed.ts#for","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:generatedworkforcefiles:300bc791e3","function","generatedWorkforceFiles","prisma/seed.ts#generatedWorkforceFiles","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:hashapikey:dff7391970","function","hashApiKey","prisma/seed.ts#hashApiKey","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:hashpassword:45cf43a746","function","hashPassword","prisma/seed.ts#hashPassword","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:list:d1edf1271e","function","list","prisma/seed.ts#list","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:main:fb78968c68","function","main","prisma/seed.ts#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:seed-ts:8119101cd7","prisma/seed.ts","2026-07-15T19:38:16.439Z"
"function:assertcapability:97f7061f8f","function","assertCapability","scripts/adapter-smoke.mjs#assertCapability","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:adapter-smoke-mjs:a70330596e","scripts/adapter-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:request:01521f5501","function","request","scripts/adapter-smoke.mjs#request","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:adapter-smoke-mjs:a70330596e","scripts/adapter-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:assertcapability:b115cabbae","function","assertCapability","scripts/agent-training-smoke.mjs#assertCapability","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:agent-training-smoke-mjs:454c2b0a08","scripts/agent-training-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:request:e238c3bbd8","function","request","scripts/agent-training-smoke.mjs#request","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:agent-training-smoke-mjs:454c2b0a08","scripts/agent-training-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:fail:ea5c145594","function","fail","scripts/aog-deploy-smoke.mjs#fail","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:aog-deploy-smoke-mjs:4950b48d18","scripts/aog-deploy-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:run:adf18fc633","function","run","scripts/aog-deploy-smoke.mjs#run","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:aog-deploy-smoke-mjs:4950b48d18","scripts/aog-deploy-smoke.mjs","2026-07-15T19:38:16.439Z"
"function:csvescape:409a3fe163","function","csvEscape","scripts/backfill-architecture-nodes.mjs#csvEscape","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:dbmodule:208f67fef9","function","dbModule","scripts/backfill-architecture-nodes.mjs#dbModule","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:loadcsv:bea656418a","function","loadCsv","scripts/backfill-architecture-nodes.mjs#loadCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:main:64fdb3c98c","function","main","scripts/backfill-architecture-nodes.mjs#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:pagemodule:923b199ff4","function","pageModule","scripts/backfill-architecture-nodes.mjs#pageModule","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:parsecsv:01a781a6c7","function","parseCsv","scripts/backfill-architecture-nodes.mjs#parseCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:readtext:d7f8c3ca5f","function","readText","scripts/backfill-architecture-nodes.mjs#readText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:routefilepath:35cd6446ad","function","routeFilePath","scripts/backfill-architecture-nodes.mjs#routeFilePath","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:routemodule:a757884098","function","routeModule","scripts/backfill-architecture-nodes.mjs#routeModule","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:tocsv:e0c736e8fc","function","toCsv","scripts/backfill-architecture-nodes.mjs#toCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:writetext:471782848f","function","writeText","scripts/backfill-architecture-nodes.mjs#writeText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:backfill-architecture-nodes-mjs:e5fc8db033","scripts/backfill-architecture-nodes.mjs","2026-07-15T19:38:16.439Z"
"function:csvescape:d275e3e098","function","csvEscape","scripts/build-architecture-chain-hardening-worklist.mjs#csvEscape","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:loadcsv:3b3f081242","function","loadCsv","scripts/build-architecture-chain-hardening-worklist.mjs#loadCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:main:64705d1bee","function","main","scripts/build-architecture-chain-hardening-worklist.mjs#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:parsecsv:3a148fffe4","function","parseCsv","scripts/build-architecture-chain-hardening-worklist.mjs#parseCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:readtext:653a15725b","function","readText","scripts/build-architecture-chain-hardening-worklist.mjs#readText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:score:290c59e7f5","function","score","scripts/build-architecture-chain-hardening-worklist.mjs#score","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:splitids:369fc2af6d","function","splitIds","scripts/build-architecture-chain-hardening-worklist.mjs#splitIds","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:writetext:d0cf25a781","function","writeText","scripts/build-architecture-chain-hardening-worklist.mjs#writeText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-chain-hardening-worklist-mjs:76048d5afb","scripts/build-architecture-chain-hardening-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:csvescape:6121ccef3e","function","csvEscape","scripts/build-architecture-dead-nodes-report.mjs#csvEscape","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-dead-nodes-report-mjs:bb8975559f","scripts/build-architecture-dead-nodes-report.mjs","2026-07-15T19:38:16.439Z"
"function:main:2e8a5f9b2e","function","main","scripts/build-architecture-dead-nodes-report.mjs#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-dead-nodes-report-mjs:bb8975559f","scripts/build-architecture-dead-nodes-report.mjs","2026-07-15T19:38:16.439Z"
"function:readtext:e115795ba7","function","readText","scripts/build-architecture-dead-nodes-report.mjs#readText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-dead-nodes-report-mjs:bb8975559f","scripts/build-architecture-dead-nodes-report.mjs","2026-07-15T19:38:16.439Z"
"function:tocsv:dd022fa4e3","function","toCsv","scripts/build-architecture-dead-nodes-report.mjs#toCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-dead-nodes-report-mjs:bb8975559f","scripts/build-architecture-dead-nodes-report.mjs","2026-07-15T19:38:16.439Z"
"function:writetext:23f7e47b33","function","writeText","scripts/build-architecture-dead-nodes-report.mjs#writeText","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-dead-nodes-report-mjs:bb8975559f","scripts/build-architecture-dead-nodes-report.mjs","2026-07-15T19:38:16.439Z"
"function:main:d0c970ef92","function","main","scripts/build-architecture-delta-report.mjs#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-delta-report-mjs:01dbd621ee","scripts/build-architecture-delta-report.mjs","2026-07-15T19:38:16.439Z"
"function:readjson:ee1906b035","function","readJson","scripts/build-architecture-delta-report.mjs#readJson","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-delta-report-mjs:01dbd621ee","scripts/build-architecture-delta-report.mjs","2026-07-15T19:38:16.439Z"
"function:csvescape:acc95f233f","function","csvEscape","scripts/build-architecture-evidence-worklist.mjs#csvEscape","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-evidence-worklist-mjs:de807410aa","scripts/build-architecture-evidence-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:main:d5724f96de","function","main","scripts/build-architecture-evidence-worklist.mjs#main","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-evidence-worklist-mjs:de807410aa","scripts/build-architecture-evidence-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:parsecsv:f97544c31a","function","parseCsv","scripts/build-architecture-evidence-worklist.mjs#parseCsv","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-evidence-worklist-mjs:de807410aa","scripts/build-architecture-evidence-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:readjson:7cb6e6b232","function","readJson","scripts/build-architecture-evidence-worklist.mjs#readJson","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-evidence-worklist-mjs:de807410aa","scripts/build-architecture-evidence-worklist.mjs","2026-07-15T19:38:16.439Z"
"function:main:eb73960da2","function","main","scripts/build-architecture-health-dashboard.mjs#main","Main architecture health dashboard flow verified by a focused node:test proof for both green aggregation and issue-report rendering paths.","verified","Engineering Delivery Lead","","feature:build-architecture-health-dashboard-mjs:f597bc0ac8|test:architecture-health-dashboard-test-ts:81e54eab53|task:task:c8961e2120","scripts/build-architecture-health-dashboard.mjs|src/tests/architecture-health-dashboard.test.ts|.codex/tasks/luc-1068-dashboard-architecture-health-dashboard-proof.md","2026-07-15T19:38:16.439Z"
"function:readjson:f3fdb64025","function","readJson","scripts/build-architecture-health-dashboard.mjs#readJson","JSON report reader helper verified by focused dashboard fixtures that cover both present source reports and missing optional inputs through the script entry point.","verified","Engineering Delivery Lead","","feature:build-architecture-health-dashboard-mjs:f597bc0ac8|test:architecture-health-dashboard-test-ts:81e54eab53|task:task:c8961e2120","scripts/build-architecture-health-dashboard.mjs|src/tests/architecture-health-dashboard.test.ts|.codex/tasks/luc-1068-dashboard-architecture-health-dashboard-proof.md","2026-07-15T19:38:16.439Z"
"function:toboolicon:e618744061","function","toBoolIcon","scripts/build-architecture-health-dashboard.mjs#toBoolIcon","Boolean icon helper verified by focused dashboard fixtures that assert both PASS and FAIL output rows in the generated markdown dashboard.","verified","Engineering Delivery Lead","","feature:build-architecture-health-dashboard-mjs:f597bc0ac8|test:architecture-health-dashboard-test-ts:81e54eab53|task:task:c8961e2120","scripts/build-architecture-health-dashboard.mjs|src/tests/architecture-health-dashboard.test.ts|.codex/tasks/luc-1068-dashboard-architecture-health-dashboard-proof.md","2026-07-15T19:38:16.439Z"
"function:asnumber:02701b6e67","function","asNumber","scripts/build-architecture-impact-delta-report.mjs#asNumber","Function inferred from source code.","implemented","Engineering Delivery Lead","","feature:build-architecture-impact-delta-report-mjs:2ce37590c4","scripts/build-architecture-impact-delta-report.mjs","2026-07-15T19:38:16.439Z"
