id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes,tags
API-AUTO-0145,POST /v1/integration-settings/google_drive/oauth/exchange,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0146,POST /v1/interactions,api_route,implemented,backend,interactions,interactions-coverage,Auto-scaffolded from manifest drift report.,src/modules/interactions/interactions.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0016,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0147,POST /v1/notes,api_route,implemented,backend,notes,notes-coverage,Auto-scaffolded from manifest drift report.,src/modules/notes/notes.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0018,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0148,POST /v1/operating-model/areas,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0149,POST /v1/operating-model/automation-definitions,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0150,POST /v1/operating-model/folders,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0151,POST /v1/operating-model/knowledge-roots,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0152,POST /v1/operating-model/storage-locations,api_route,implemented,backend,operating-model,operating-model-coverage,Auto-scaffolded from manifest drift report.,src/modules/operating-model/operating-model.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0020,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0153,POST /v1/pipeline-stages,api_route,implemented,backend,pipeline-stages,pipeline-stages-coverage,Auto-scaffolded from manifest drift report.,src/modules/pipeline-stages/pipeline-stages.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0021,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0154,POST /v1/projects,api_route,implemented,backend,projects,projects-coverage,Auto-scaffolded from manifest drift report.,src/modules/projects/projects.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0022,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0155,POST /v1/targets,api_route,implemented,backend,targets,targets-coverage,Auto-scaffolded from manifest drift report.,src/modules/targets/targets.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0026,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0156,POST /v1/task-lists,api_route,implemented,backend,task-lists,task-lists-coverage,Auto-scaffolded from manifest drift report.,src/modules/task-lists/task-lists.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0027,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0157,POST /v1/tasks,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0158,POST /v1/tasks/:id/clickup/custom-fields/:fieldId,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0159,POST /v1/tasks/sync/clickup,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0160,POST /v1/tasks/sync/clickup/native,api_route,implemented,backend,tasks,tasks-coverage,Auto-scaffolded from manifest drift report.,src/modules/tasks/tasks.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0028,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0161,POST /v1/workforce,api_route,implemented,backend,workforce,people-agents-directory,Auto-scaffolded from manifest drift report.,src/modules/workforce/workforce.routes.ts,src/auth/capabilities.ts,FEAT-PEOPLE-AGENTS-DIRECTORY,,,,,,DB-WORKFORCE-ENTITY,TEST-API-LOCAL,DOC-PEOPLE-AGENTS-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0162,POST /v1/workforce/:id/actions/delete,api_route,implemented,backend,workforce,people-agents-directory,Auto-scaffolded from manifest drift report.,src/modules/workforce/workforce.routes.ts,src/auth/capabilities.ts,FEAT-PEOPLE-AGENTS-DIRECTORY,,,,,,DB-WORKFORCE-ENTITY,TEST-API-LOCAL,DOC-PEOPLE-AGENTS-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0163,POST /v1/workforce/:id/actions/sync,api_route,implemented,backend,workforce,people-agents-directory,Auto-scaffolded from manifest drift report.,src/modules/workforce/workforce.routes.ts,src/auth/capabilities.ts,FEAT-PEOPLE-AGENTS-DIRECTORY,,,,,,DB-WORKFORCE-ENTITY,TEST-API-LOCAL,DOC-PEOPLE-AGENTS-CONTRACT,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0164,PUT /v1/google-drive/sheets/:id/values,api_route,implemented,backend,google-drive,google-drive-coverage,Auto-scaffolded from manifest drift report.,src/modules/google-drive/google-drive.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0013,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0165,PUT /v1/integration-settings/clickup,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0166,PUT /v1/integration-settings/google_drive,api_route,implemented,backend,integration-settings,integration-settings-coverage,Auto-scaffolded from manifest drift report.,src/modules/integration-settings/integration-settings.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0015,,,,,,,,,,,,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0167,GET /v1/relationships/context,api_route,implemented,backend,relationships,relationships-coverage,Auto-scaffolded from manifest drift report.,src/modules/relationships/relationships.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0023,,,,,,,,,,medium,0,2026-05-24,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
API-AUTO-0168,POST /v1/company-os/pipeline-runs/:id/task-links,api_route,implemented,backend,company-os,company-os-coverage,Auto-scaffolded from manifest drift report.,src/modules/company-os/company-os.routes.ts,src/auth/capabilities.ts,FEAT-AUTO-0006,,,,,,,,,,medium,0,2026-05-25,tested,Populate ownership and links before promotion to canonical registry.,#api #auto-scaffold #missing
